unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1629748800000,2021-08-23 20:00:00,BTC/USDT,49240.01,49522.80,49029.00,49504.99,2057.71,101313949.70,97324.00
1629745200000,2021-08-23 19:00:00,BTC/USDT,49459.10,49459.10,49077.00,49239.69,2157.04,106211056.10,99354.00
1629741600000,2021-08-23 18:00:00,BTC/USDT,49413.67,49625.33,49371.27,49459.11,1376.39,68116548.18,96716.00
1629738000000,2021-08-23 17:00:00,BTC/USDT,49698.07,49799.55,49400.00,49413.67,1507.89,74786288.65,119053.00
1629734400000,2021-08-23 16:00:00,BTC/USDT,49536.85,49715.39,49345.67,49698.06,2298.36,113850668.00,56775.00
1629730800000,2021-08-23 15:00:00,BTC/USDT,49716.54,49904.01,49309.07,49537.97,3146.21,156196150.30,148408.00
1629727200000,2021-08-23 14:00:00,BTC/USDT,50163.15,50331.27,49660.64,49716.53,3480.17,173700661.40,88107.00
1629723600000,2021-08-23 13:00:00,BTC/USDT,50273.71,50279.69,50100.00,50163.15,1531.95,76891691.98,44838.00
1629720000000,2021-08-23 12:00:00,BTC/USDT,50394.85,50459.93,50212.26,50273.71,1327.04,66778098.55,41504.00
1629716400000,2021-08-23 11:00:00,BTC/USDT,50232.21,50472.00,50130.48,50394.85,1363.90,68580007.09,40009.00
1629712800000,2021-08-23 10:00:00,BTC/USDT,50303.87,50500.00,49975.00,50232.21,2674.91,134397940.10,124537.00
1629709200000,2021-08-23 09:00:00,BTC/USDT,50259.67,50365.02,50151.06,50303.86,1745.16,87740386.72,52586.00
1629705600000,2021-08-23 08:00:00,BTC/USDT,50130.05,50286.01,50077.85,50259.66,2218.98,111372215.70,102084.00
1629702000000,2021-08-23 07:00:00,BTC/USDT,50145.59,50178.00,49989.00,50130.05,1864.00,93363126.25,99875.00
1629698400000,2021-08-23 06:00:00,BTC/USDT,50220.94,50361.11,49952.89,50145.59,1977.04,99145234.42,72615.00
1629694800000,2021-08-23 05:00:00,BTC/USDT,50300.38,50399.00,50172.99,50220.94,1928.87,96985415.26,98443.00
1629691200000,2021-08-23 04:00:00,BTC/USDT,50260.00,50382.35,50100.00,50300.38,2404.44,120828828.70,101076.00
1629687600000,2021-08-23 03:00:00,BTC/USDT,50046.27,50350.00,49790.29,50260.00,3652.40,182977614.90,159675.00
1629684000000,2021-08-23 02:00:00,BTC/USDT,49822.89,50280.00,49616.74,50046.27,4715.28,235571440.40,132412.00
1629680400000,2021-08-23 01:00:00,BTC/USDT,49418.77,49926.23,49334.31,49822.89,3452.69,171717244.70,132154.00
1629676800000,2021-08-23 00:00:00,BTC/USDT,49239.22,49438.09,49070.01,49418.77,1620.94,79916255.07,88049.00
1629673200000,2021-08-22 23:00:00,BTC/USDT,49250.13,49489.73,49160.98,49239.22,2324.34,114678506.90,55544.00
1629669600000,2021-08-22 22:00:00,BTC/USDT,48676.10,49285.71,48591.47,49250.14,2311.47,113173555.00,54341.00
1629666000000,2021-08-22 21:00:00,BTC/USDT,48378.95,48743.14,48245.93,48680.02,973.69,47223233.27,32448.00
1629662400000,2021-08-22 20:00:00,BTC/USDT,48647.84,48652.31,48239.03,48378.96,990.92,47947539.09,32381.00
1629658800000,2021-08-22 19:00:00,BTC/USDT,48373.53,48693.73,48345.36,48647.85,1090.91,52991016.57,33400.00
1629655200000,2021-08-22 18:00:00,BTC/USDT,48677.29,48677.29,48168.01,48373.53,1597.19,77256111.54,49532.00
1629651600000,2021-08-22 17:00:00,BTC/USDT,48631.06,48756.85,48480.34,48677.28,1080.60,52538305.07,41850.00
1629648000000,2021-08-22 16:00:00,BTC/USDT,48526.62,48835.83,48350.00,48631.06,2085.39,101309739.30,76206.00
1629644400000,2021-08-22 15:00:00,BTC/USDT,48251.21,48526.62,48050.00,48526.61,2700.55,130579238.70,182800.00
1629640800000,2021-08-22 14:00:00,BTC/USDT,48861.88,48926.18,48210.00,48251.21,3563.87,172956860.30,172773.00
1629637200000,2021-08-22 13:00:00,BTC/USDT,48861.56,49036.54,48666.00,48861.87,2595.63,126688192.50,148899.00
1629633600000,2021-08-22 12:00:00,BTC/USDT,49132.04,49210.93,48845.22,48861.55,1607.45,78720252.80,87598.00
1629630000000,2021-08-22 11:00:00,BTC/USDT,49115.05,49210.99,49020.22,49132.04,1147.66,56359818.80,33616.00
1629626400000,2021-08-22 10:00:00,BTC/USDT,49218.41,49500.00,49088.96,49115.05,2091.53,103109360.30,50755.00
1629622800000,2021-08-22 09:00:00,BTC/USDT,49005.66,49269.99,49001.42,49218.41,849.33,41729985.90,35087.00
1629619200000,2021-08-22 08:00:00,BTC/USDT,49195.01,49272.00,48900.00,49005.66,1237.63,60751655.78,40218.00
1629615600000,2021-08-22 07:00:00,BTC/USDT,49164.45,49250.00,49096.97,49195.01,959.47,47192764.63,82582.00
1629612000000,2021-08-22 06:00:00,BTC/USDT,49129.75,49272.70,49052.46,49164.45,1290.50,63483737.49,85876.00
1629608400000,2021-08-22 05:00:00,BTC/USDT,49110.61,49249.28,48956.34,49129.76,1116.04,54789385.53,33857.00
1629604800000,2021-08-22 04:00:00,BTC/USDT,48790.00,49129.76,48781.10,49110.60,976.58,47772283.51,30805.00
1629601200000,2021-08-22 03:00:00,BTC/USDT,48836.96,48908.91,48601.00,48790.00,1061.60,51766678.99,31513.00
1629597600000,2021-08-22 02:00:00,BTC/USDT,49025.93,49042.17,48732.75,48836.96,892.25,43600723.38,63472.00
1629594000000,2021-08-22 01:00:00,BTC/USDT,48963.69,49162.51,48854.29,49025.93,1084.09,53152666.94,80704.00
1629590400000,2021-08-22 00:00:00,BTC/USDT,48821.88,49031.87,48679.73,48963.69,1379.21,67398227.72,73935.00
1629586800000,2021-08-21 23:00:00,BTC/USDT,49336.35,49390.00,48806.58,48821.87,1223.35,60087927.65,62561.00
1629583200000,2021-08-21 22:00:00,BTC/USDT,49140.66,49370.96,49133.53,49336.35,983.17,48452557.53,138092.00
1629579600000,2021-08-21 21:00:00,BTC/USDT,48991.45,49264.99,48900.00,49140.66,926.86,45507447.71,101780.00
1629576000000,2021-08-21 20:00:00,BTC/USDT,48978.68,49166.66,48827.01,48991.46,1486.96,72823908.70,79100.00
1629572400000,2021-08-21 19:00:00,BTC/USDT,49457.59,49476.69,48765.00,48978.68,2165.26,106243494.00,102954.00
1629568800000,2021-08-21 18:00:00,BTC/USDT,49647.88,49662.21,49271.42,49457.59,1672.70,82686041.14,50172.00
1629565200000,2021-08-21 17:00:00,BTC/USDT,49480.12,49757.04,49375.78,49647.88,2567.18,127325368.90,62426.00
1629561600000,2021-08-21 16:00:00,BTC/USDT,49180.98,49662.00,49064.01,49480.11,3136.63,155028932.40,84896.00
1629558000000,2021-08-21 15:00:00,BTC/USDT,48985.18,49265.55,48946.75,49180.98,1269.22,62357413.12,121176.00
1629554400000,2021-08-21 14:00:00,BTC/USDT,49120.61,49150.01,48926.92,48985.19,1718.53,84260956.96,60714.00
1629550800000,2021-08-21 13:00:00,BTC/USDT,49204.56,49405.52,49012.30,49120.62,2504.38,123274853.90,80596.00
1629547200000,2021-08-21 12:00:00,BTC/USDT,48501.88,49309.58,48434.07,49204.56,2818.60,137759542.70,73952.00
1629543600000,2021-08-21 11:00:00,BTC/USDT,49300.01,49400.00,48222.00,48501.87,6065.62,294610698.00,177409.00
1629540000000,2021-08-21 10:00:00,BTC/USDT,48798.66,49349.57,48760.26,49300.01,3720.47,182604945.50,95701.00
1629536400000,2021-08-21 09:00:00,BTC/USDT,48855.51,48920.00,48754.12,48798.67,1249.54,61006244.73,43193.00
1629532800000,2021-08-21 08:00:00,BTC/USDT,48944.22,49104.82,48777.26,48855.50,1811.20,88604634.41,143657.00
1629529200000,2021-08-21 07:00:00,BTC/USDT,48674.73,48990.00,48618.00,48944.23,1537.13,75078165.66,101646.00
1629525600000,2021-08-21 06:00:00,BTC/USDT,48836.77,48839.01,48600.00,48674.74,1124.47,54789368.61,39386.00
1629522000000,2021-08-21 05:00:00,BTC/USDT,48625.67,48976.12,48571.06,48836.76,1346.20,65731311.37,59054.00
1629518400000,2021-08-21 04:00:00,BTC/USDT,48828.17,48829.48,48555.00,48625.67,1429.44,69597888.72,65708.00
1629514800000,2021-08-21 03:00:00,BTC/USDT,48841.77,48919.48,48670.10,48828.17,1361.66,66481423.24,74500.00
1629511200000,2021-08-21 02:00:00,BTC/USDT,49035.65,49100.00,48813.41,48841.77,1051.29,51483375.19,49193.00
1629507600000,2021-08-21 01:00:00,BTC/USDT,48878.24,49069.45,48804.46,49035.66,1103.42,54001915.43,34775.00
1629504000000,2021-08-21 00:00:00,BTC/USDT,49322.47,49357.62,48713.50,48878.24,2471.87,121167715.70,167084.00
1629500400000,2021-08-20 23:00:00,BTC/USDT,49209.69,49350.00,49004.12,49322.47,1611.87,79311831.19,43785.00
1629496800000,2021-08-20 22:00:00,BTC/USDT,49322.96,49382.99,48943.27,49209.69,2181.39,107193846.90,64130.00
1629493200000,2021-08-20 21:00:00,BTC/USDT,48640.98,49360.41,48612.42,49322.96,2204.46,107914926.00,129216.00
1629489600000,2021-08-20 20:00:00,BTC/USDT,48684.16,48830.67,48598.01,48640.98,1245.46,60658735.08,80348.00
1629486000000,2021-08-20 19:00:00,BTC/USDT,48458.00,48726.90,48421.30,48684.16,1285.82,62465525.88,41408.00
1629482400000,2021-08-20 18:00:00,BTC/USDT,48675.00,48747.93,48289.43,48458.00,2439.50,118321604.20,60131.00
1629478800000,2021-08-20 17:00:00,BTC/USDT,48758.08,48872.55,48603.74,48675.01,1664.66,81121587.43,48846.00
1629475200000,2021-08-20 16:00:00,BTC/USDT,48718.38,49096.34,48500.00,48758.07,5116.23,249575764.50,129168.00
1629471600000,2021-08-20 15:00:00,BTC/USDT,48550.52,48720.29,48206.36,48718.38,3850.88,186465736.30,138356.00
1629468000000,2021-08-20 14:00:00,BTC/USDT,47788.79,48594.82,47643.77,48550.53,6565.31,316257748.70,235268.00
1629464400000,2021-08-20 13:00:00,BTC/USDT,47164.31,47812.00,47107.12,47788.79,3651.13,173376993.80,131502.00
1629460800000,2021-08-20 12:00:00,BTC/USDT,46922.34,47197.97,46888.19,47164.32,1622.91,76334846.66,52670.00
1629457200000,2021-08-20 11:00:00,BTC/USDT,47235.01,47235.01,46865.74,46922.34,1652.63,77732351.37,44454.00
1629453600000,2021-08-20 10:00:00,BTC/USDT,47209.33,47357.67,47134.82,47235.00,1504.02,71014238.75,50799.00
1629450000000,2021-08-20 09:00:00,BTC/USDT,46916.80,47330.00,46894.40,47209.33,2467.60,116330539.40,56608.00
1629446400000,2021-08-20 08:00:00,BTC/USDT,46833.48,47004.99,46720.00,46916.80,2153.73,100932858.80,48921.00
1629442800000,2021-08-20 07:00:00,BTC/USDT,47172.04,47199.42,46700.24,46833.48,2250.39,105704205.60,120636.00
1629439200000,2021-08-20 06:00:00,BTC/USDT,47163.29,47246.39,47001.02,47172.03,1469.45,69259756.00,93379.00
1629435600000,2021-08-20 05:00:00,BTC/USDT,47115.00,47200.00,46827.00,47163.29,1989.35,93555598.52,61168.00
1629432000000,2021-08-20 04:00:00,BTC/USDT,47054.75,47215.30,46986.82,47114.99,1384.85,65240605.56,89596.00
1629428400000,2021-08-20 03:00:00,BTC/USDT,47151.65,47193.53,46947.21,47054.74,1530.94,72052866.16,38763.00
1629424800000,2021-08-20 02:00:00,BTC/USDT,47193.52,47309.92,47067.31,47151.65,1411.61,66597051.95,36185.00
1629421200000,2021-08-20 01:00:00,BTC/USDT,47140.45,47305.01,46913.65,47193.51,1877.26,88500015.96,51319.00
1629417600000,2021-08-20 00:00:00,BTC/USDT,46760.62,47390.00,46622.99,47140.45,3718.90,175212509.70,103748.00
1629414000000,2021-08-19 23:00:00,BTC/USDT,46804.84,47033.00,46502.62,46760.62,2206.95,103215393.00,63628.00
1629410400000,2021-08-19 22:00:00,BTC/USDT,46607.00,46808.71,46340.12,46804.84,1421.33,66117485.72,74650.00
1629406800000,2021-08-19 21:00:00,BTC/USDT,46591.72,46710.11,46488.02,46606.99,1071.60,49914854.77,64870.00
1629403200000,2021-08-19 20:00:00,BTC/USDT,46710.00,46877.10,46433.88,46591.72,1872.10,87243820.33,110963.00
1629399600000,2021-08-19 19:00:00,BTC/USDT,46562.83,46751.14,46492.85,46710.00,2298.49,107215686.30,145461.00
1629396000000,2021-08-19 18:00:00,BTC/USDT,45730.22,46757.01,45674.46,46562.83,4756.21,220413793.10,185708.00
1629392400000,2021-08-19 17:00:00,BTC/USDT,45603.19,45800.00,45405.86,45730.21,1818.94,82966489.21,46671.00
1629388800000,2021-08-19 16:00:00,BTC/USDT,45779.59,45951.33,45585.00,45603.20,2525.17,115553874.80,62020.00
1629385200000,2021-08-19 15:00:00,BTC/USDT,45448.28,45800.00,45448.27,45779.58,2730.87,124632310.40,69474.00
1629381600000,2021-08-19 14:00:00,BTC/USDT,44982.89,45480.00,44982.89,45448.27,3899.53,176580800.50,83891.00
1629378000000,2021-08-19 13:00:00,BTC/USDT,44577.56,44998.00,44391.55,44982.88,2745.48,122799252.10,60602.00
1629374400000,2021-08-19 12:00:00,BTC/USDT,44215.24,44613.62,44123.65,44577.56,1661.86,73695035.74,45806.00
1629370800000,2021-08-19 11:00:00,BTC/USDT,44360.00,44487.81,44175.47,44215.25,1786.15,79175098.39,42613.00
1629367200000,2021-08-19 10:00:00,BTC/USDT,44756.79,44861.13,44350.00,44360.01,1626.62,72515300.77,44979.00
1629363600000,2021-08-19 09:00:00,BTC/USDT,44705.54,44866.14,44600.85,44756.80,1387.60,62113522.42,38478.00
1629360000000,2021-08-19 08:00:00,BTC/USDT,44660.01,45000.00,44338.67,44705.55,2706.15,120983784.00,62339.00
1629356400000,2021-08-19 07:00:00,BTC/USDT,44380.60,44660.90,44216.00,44660.01,2092.53,92921470.74,50508.00
1629352800000,2021-08-19 06:00:00,BTC/USDT,44403.36,44522.37,44207.48,44380.61,1479.19,65603064.35,40710.00
1629349200000,2021-08-19 05:00:00,BTC/USDT,44132.07,44493.38,44040.82,44403.35,1745.48,77385152.67,71246.00
1629345600000,2021-08-19 04:00:00,BTC/USDT,44046.97,44324.92,43927.70,44132.07,3029.52,133606401.90,108671.00
1629342000000,2021-08-19 03:00:00,BTC/USDT,44590.83,44613.36,44044.65,44046.97,2989.91,132356686.30,123366.00
1629338400000,2021-08-19 02:00:00,BTC/USDT,44959.96,44959.96,44581.34,44590.84,1574.24,70412721.87,59075.00
1629334800000,2021-08-19 01:00:00,BTC/USDT,45042.66,45234.56,44863.16,44955.07,1644.45,74089807.43,44813.00
1629331200000,2021-08-19 00:00:00,BTC/USDT,44699.37,45078.78,44480.58,45042.66,2341.39,104808260.40,73840.00
1629327600000,2021-08-18 23:00:00,BTC/USDT,44862.14,45192.89,44683.39,44705.29,1701.52,76504109.06,49012.00
1629324000000,2021-08-18 22:00:00,BTC/USDT,44577.95,44907.40,44500.00,44862.13,1615.23,72277283.46,71151.00
1629320400000,2021-08-18 21:00:00,BTC/USDT,44525.27,44780.52,44401.00,44577.95,1835.87,81866169.99,89653.00
1629316800000,2021-08-18 20:00:00,BTC/USDT,44901.11,44990.97,44500.00,44525.26,1994.98,89256703.84,91200.00
1629313200000,2021-08-18 19:00:00,BTC/USDT,45401.40,45510.47,44772.65,44901.12,2772.15,124927750.80,64162.00
1629309600000,2021-08-18 18:00:00,BTC/USDT,45813.90,46000.00,45350.00,45401.40,2599.22,118661628.70,58189.00
1629306000000,2021-08-18 17:00:00,BTC/USDT,45878.42,45920.00,45730.09,45813.89,1923.48,88130998.78,94094.00
1629302400000,2021-08-18 16:00:00,BTC/USDT,45820.00,45969.99,45593.22,45878.42,2731.91,125051278.80,117686.00
1629298800000,2021-08-18 15:00:00,BTC/USDT,45402.08,45833.00,45185.00,45820.00,3292.04,149824197.90,102258.00
1629295200000,2021-08-18 14:00:00,BTC/USDT,45250.00,45493.51,45144.27,45402.08,2073.88,94009803.28,54305.00
1629291600000,2021-08-18 13:00:00,BTC/USDT,44995.70,45400.00,44995.69,45250.00,1843.36,83373577.66,65755.00
1629288000000,2021-08-18 12:00:00,BTC/USDT,44746.60,45103.44,44650.01,44995.70,2292.27,102884814.00,57697.00
1629284400000,2021-08-18 11:00:00,BTC/USDT,45180.35,45421.02,44650.00,44746.59,2640.74,118729647.40,68289.00
1629280800000,2021-08-18 10:00:00,BTC/USDT,45373.42,45560.00,45108.03,45180.35,1718.81,77919404.09,112729.00
1629277200000,2021-08-18 09:00:00,BTC/USDT,45251.82,45462.71,45122.01,45373.42,1727.68,78341854.97,43056.00
1629273600000,2021-08-18 08:00:00,BTC/USDT,44951.31,45279.92,44859.55,45251.83,1473.58,66423991.37,41823.00
1629270000000,2021-08-18 07:00:00,BTC/USDT,45395.90,45436.57,44853.80,44951.32,1795.91,81062784.99,46015.00
1629266400000,2021-08-18 06:00:00,BTC/USDT,45439.99,45500.00,45222.01,45395.89,1532.33,69506016.04,39863.00
1629262800000,2021-08-18 05:00:00,BTC/USDT,45074.03,45440.00,45007.00,45440.00,2105.80,95320096.46,46755.00
1629259200000,2021-08-18 04:00:00,BTC/USDT,45055.78,45281.87,44861.00,45074.04,1739.89,78406467.10,43948.00
1629255600000,2021-08-18 03:00:00,BTC/USDT,44940.01,45067.91,44608.70,45055.78,1513.40,67828831.31,44079.00
1629252000000,2021-08-18 02:00:00,BTC/USDT,45120.00,45135.18,44278.18,44940.01,4901.62,218888571.10,85075.00
1629248400000,2021-08-18 01:00:00,BTC/USDT,44819.99,45135.40,44203.28,45119.99,3188.40,142420003.00,91875.00
1629244800000,2021-08-18 00:00:00,BTC/USDT,44695.95,45031.56,44459.49,44820.00,3085.33,138057281.90,78054.00
1629241200000,2021-08-17 23:00:00,BTC/USDT,44927.48,44941.09,44558.13,44695.95,1521.86,68100739.36,46491.00
1629237600000,2021-08-17 22:00:00,BTC/USDT,44777.14,44974.32,44376.00,44927.48,3040.42,135979707.90,83600.00
1629234000000,2021-08-17 21:00:00,BTC/USDT,44999.01,45046.51,44675.00,44777.14,2274.67,102046417.50,70692.00
1629230400000,2021-08-17 20:00:00,BTC/USDT,45465.01,45543.44,44537.03,44999.01,5621.62,252571686.60,153677.00
1629226800000,2021-08-17 19:00:00,BTC/USDT,45760.54,45798.75,45287.55,45465.01,3598.03,163749989.00,77357.00
1629223200000,2021-08-17 18:00:00,BTC/USDT,45800.62,46222.40,45636.22,45760.53,1848.44,84900098.28,52908.00
1629219600000,2021-08-17 17:00:00,BTC/USDT,45654.98,45941.61,45543.00,45800.62,1608.01,73546669.96,128714.00
1629216000000,2021-08-17 16:00:00,BTC/USDT,45730.00,46114.59,45532.33,45654.99,2373.04,108629465.60,69479.00
1629212400000,2021-08-17 15:00:00,BTC/USDT,45948.45,46045.77,45659.00,45730.00,2455.15,112488802.10,113224.00
1629208800000,2021-08-17 14:00:00,BTC/USDT,46373.51,46460.00,45868.23,45948.44,3127.46,144075086.70,131752.00
1629205200000,2021-08-17 13:00:00,BTC/USDT,46655.23,46799.99,46280.00,46373.51,2322.39,107969244.90,65856.00
1629201600000,2021-08-17 12:00:00,BTC/USDT,46845.15,47082.60,46650.00,46655.24,2288.43,107286869.30,69318.00
1629198000000,2021-08-17 11:00:00,BTC/USDT,46622.10,47160.00,46622.09,46849.43,2654.68,124463953.20,79870.00
1629194400000,2021-08-17 10:00:00,BTC/USDT,46843.52,46971.99,46586.97,46622.09,2683.88,125649512.60,66882.00
1629190800000,2021-08-17 09:00:00,BTC/USDT,46187.99,46882.22,46170.00,46843.53,2830.00,131838206.10,73491.00
1629187200000,2021-08-17 08:00:00,BTC/USDT,45947.49,46365.71,45885.01,46188.00,1959.99,90453333.52,55330.00
1629183600000,2021-08-17 07:00:00,BTC/USDT,45755.66,46010.00,45636.97,45947.49,1616.08,74007870.60,50840.00
1629180000000,2021-08-17 06:00:00,BTC/USDT,46041.81,46118.45,45735.00,45755.66,1875.14,86102607.15,53548.00
1629176400000,2021-08-17 05:00:00,BTC/USDT,46376.44,46473.42,46020.04,46041.81,1382.49,63950454.24,46006.00
1629172800000,2021-08-17 04:00:00,BTC/USDT,46417.00,46600.00,46252.36,46376.43,1212.64,56300320.59,41591.00
1629169200000,2021-08-17 03:00:00,BTC/USDT,46447.28,46620.00,46330.95,46417.00,1513.99,70323814.87,46967.00
1629165600000,2021-08-17 02:00:00,BTC/USDT,46285.45,46470.27,46143.90,46447.28,1609.62,74527992.83,50037.00
1629162000000,2021-08-17 01:00:00,BTC/USDT,45757.10,46370.00,45715.02,46285.46,2071.62,95557963.51,56811.00
1629158400000,2021-08-17 00:00:00,BTC/USDT,45901.30,46084.74,45239.45,45757.10,3549.65,161818791.50,96862.00
1629154800000,2021-08-16 23:00:00,BTC/USDT,46121.10,46196.97,45716.87,45901.29,1492.86,68626226.45,51555.00
1629151200000,2021-08-16 22:00:00,BTC/USDT,46049.98,46337.62,45980.57,46121.11,1174.20,54213706.74,37429.00
1629147600000,2021-08-16 21:00:00,BTC/USDT,46057.67,46246.11,45879.90,46049.97,1406.72,64805359.17,46185.00
1629144000000,2021-08-16 20:00:00,BTC/USDT,46092.98,46119.09,45660.00,46057.67,3822.50,175143555.70,102847.00
1629140400000,2021-08-16 19:00:00,BTC/USDT,46481.52,46481.53,46067.51,46092.99,1368.94,63345962.10,49210.00
1629136800000,2021-08-16 18:00:00,BTC/USDT,46473.51,46666.00,46365.25,46481.53,1435.51,66740582.80,46355.00
1629133200000,2021-08-16 17:00:00,BTC/USDT,46438.23,46541.00,46175.01,46473.51,1272.91,59018027.16,40767.00
1629129600000,2021-08-16 16:00:00,BTC/USDT,46344.03,46582.89,46205.34,46438.20,1730.70,80270021.79,51542.00
1629126000000,2021-08-16 15:00:00,BTC/USDT,46101.59,46465.00,45951.73,46344.03,2967.55,137053869.00,124672.00
1629122400000,2021-08-16 14:00:00,BTC/USDT,46440.27,46604.68,46080.00,46101.60,3358.16,155582736.40,164504.00
1629118800000,2021-08-16 13:00:00,BTC/USDT,47304.68,47368.94,46318.98,46440.28,4581.43,214110469.40,110531.00
1629115200000,2021-08-16 12:00:00,BTC/USDT,47516.95,47709.12,47157.61,47304.68,2179.25,103220519.10,60188.00
1629111600000,2021-08-16 11:00:00,BTC/USDT,47421.58,47661.38,47370.00,47516.95,2022.24,96074967.11,54766.00
1629108000000,2021-08-16 10:00:00,BTC/USDT,47169.99,47534.00,47161.05,47421.57,1992.82,94384109.00,50544.00
1629104400000,2021-08-16 09:00:00,BTC/USDT,47131.01,47222.81,47031.98,47169.98,1398.92,65938900.10,44455.00
1629100800000,2021-08-16 08:00:00,BTC/USDT,47309.85,47420.00,47000.00,47131.01,1941.63,91599391.30,55359.00
1629097200000,2021-08-16 07:00:00,BTC/USDT,47344.73,47500.00,47289.08,47309.85,1127.78,53440320.44,38214.00
1629093600000,2021-08-16 06:00:00,BTC/USDT,47612.01,47719.30,47182.35,47344.74,1670.35,79136867.78,83516.00
1629090000000,2021-08-16 05:00:00,BTC/USDT,47396.07,47624.20,47385.90,47612.00,1800.98,85530520.52,65103.00
1629086400000,2021-08-16 04:00:00,BTC/USDT,47357.62,47575.00,47351.32,47396.06,1827.46,86754274.81,49419.00
1629082800000,2021-08-16 03:00:00,BTC/USDT,47993.81,48053.83,47291.44,47357.62,2885.39,137446843.80,84544.00
1629079200000,2021-08-16 02:00:00,BTC/USDT,47634.64,48002.00,47541.00,47993.82,3257.06,155827215.60,64521.00
1629075600000,2021-08-16 01:00:00,BTC/USDT,47546.68,47692.19,47464.72,47634.64,1512.48,71944703.19,42200.00
1629072000000,2021-08-16 00:00:00,BTC/USDT,46973.82,47800.00,46741.44,47546.67,4252.72,201918480.10,136952.00
1629068400000,2021-08-15 23:00:00,BTC/USDT,47210.67,47299.15,46856.37,46973.82,1952.11,91917430.37,108404.00
1629064800000,2021-08-15 22:00:00,BTC/USDT,46837.57,47255.00,46835.00,47210.67,2041.97,96171683.10,93039.00
1629061200000,2021-08-15 21:00:00,BTC/USDT,46676.31,46980.00,46450.00,46837.56,1452.23,67925646.94,61829.00
1629057600000,2021-08-15 20:00:00,BTC/USDT,46337.77,46735.63,46254.24,46676.30,1873.55,87161819.93,51615.00
1629054000000,2021-08-15 19:00:00,BTC/USDT,46281.82,46428.21,46070.52,46341.80,1405.63,65014613.89,40311.00
1629050400000,2021-08-15 18:00:00,BTC/USDT,45973.90,46299.00,45835.76,46281.82,2013.99,92774835.38,47936.00
1629046800000,2021-08-15 17:00:00,BTC/USDT,45890.46,46072.46,45649.82,45973.90,1801.95,82601149.42,48082.00
1629043200000,2021-08-15 16:00:00,BTC/USDT,46173.49,46349.08,45859.66,45890.47,1428.21,65870393.79,41752.00
1629039600000,2021-08-15 15:00:00,BTC/USDT,45862.84,46199.50,45810.73,46167.90,1398.40,64323828.52,40297.00
1629036000000,2021-08-15 14:00:00,BTC/USDT,46049.99,46498.89,45759.91,45862.84,2612.72,120720724.90,67231.00
1629032400000,2021-08-15 13:00:00,BTC/USDT,45808.00,46070.00,45500.00,46050.00,1911.25,87529798.03,53351.00
1629028800000,2021-08-15 12:00:00,BTC/USDT,45923.57,46070.00,45700.44,45808.00,1372.55,62946206.42,42003.00
1629025200000,2021-08-15 11:00:00,BTC/USDT,45929.98,46120.00,45650.16,45923.57,1615.72,74153177.84,47037.00
1629021600000,2021-08-15 10:00:00,BTC/USDT,46027.34,46142.97,45800.00,45929.98,2006.17,92235234.63,47229.00
1629018000000,2021-08-15 09:00:00,BTC/USDT,45732.94,46167.26,45640.00,46027.35,1769.32,81259656.63,53523.00
1629014400000,2021-08-15 08:00:00,BTC/USDT,45738.34,45918.88,45555.55,45732.93,2481.80,113569400.30,172777.00
1629010800000,2021-08-15 07:00:00,BTC/USDT,46406.29,46461.97,45519.00,45742.92,4249.20,195526429.20,99042.00
1629007200000,2021-08-15 06:00:00,BTC/USDT,46617.70,46773.13,46280.00,46406.29,1516.31,70477279.61,45286.00
1629003600000,2021-08-15 05:00:00,BTC/USDT,46721.99,46880.00,46501.00,46622.09,1224.79,57171755.60,89388.00
1629000000000,2021-08-15 04:00:00,BTC/USDT,46877.72,46888.00,46450.00,46721.99,1443.70,67386171.73,47876.00
1628996400000,2021-08-15 03:00:00,BTC/USDT,47182.20,47269.51,46802.00,46874.81,1171.40,55146656.58,94919.00
1628992800000,2021-08-15 02:00:00,BTC/USDT,47137.80,47329.92,47120.12,47182.21,1023.63,48355258.75,61404.00
1628989200000,2021-08-15 01:00:00,BTC/USDT,47195.90,47372.27,47058.44,47137.80,1058.20,49951817.11,84246.00
1628985600000,2021-08-15 00:00:00,BTC/USDT,47068.50,47242.24,46907.28,47195.90,1285.90,60562744.53,41545.00
1628982000000,2021-08-14 23:00:00,BTC/USDT,46848.82,47189.98,46830.62,47068.51,930.46,43788756.31,32774.00
1628978400000,2021-08-14 22:00:00,BTC/USDT,47017.45,47213.88,46827.25,46848.82,1197.25,56263612.41,38074.00
1628974800000,2021-08-14 21:00:00,BTC/USDT,46620.55,47068.43,46613.91,47017.45,883.74,41412100.14,49245.00
1628971200000,2021-08-14 20:00:00,BTC/USDT,47033.77,47047.14,46331.28,46620.55,2022.07,94197695.65,53656.00
1628967600000,2021-08-14 19:00:00,BTC/USDT,46725.20,47374.67,46652.03,47033.76,1705.35,80199299.35,48777.00
1628964000000,2021-08-14 18:00:00,BTC/USDT,46775.88,46873.90,46668.20,46727.56,899.24,42046679.26,61928.00
1628960400000,2021-08-14 17:00:00,BTC/USDT,46857.89,46870.70,46568.21,46775.87,960.78,44930527.50,36384.00
1628956800000,2021-08-14 16:00:00,BTC/USDT,46944.47,46985.19,46654.97,46857.88,1502.80,70391818.65,74538.00
